,Unnamed: 0,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,time
475,475,access,201.58,201.98,0.3999999999999772,0.0400000000000204,1,6,0.0980392156862689,0.0956179219867636,201.78
476,476,to,202.02,202.1,0.079999999999984,0.0800000000000125,1,2,0.0588235294117529,0.0178472756720156,202.06
477,477,data,202.18,202.48,0.2999999999999829,0.200000000000017,1,4,0.1102941176470525,0.1557349806808052,202.32999999999998
478,478,and,202.68,202.96,0.2800000000000011,0.0999999999999943,1,3,0.1372549019607849,0.0900559542097884,202.82
479,479,and,203.06,203.3,0.2400000000000091,0.4799999999999897,1,3,0.1176470588235339,0.0917482117382463,203.18
480,480,to,203.78,203.92,0.1399999999999863,0.6000000000000227,0,2,0.1029411764705782,0.0568498547939622,203.85
481,481,sophisticate,204.52,205.02,0.5,0.0199999999999818,1,12,0.0612745098039215,0.1067398319846302,204.77
482,482,it,205.04,205.1,0.0600000000000022,0.0600000000000022,1,2,0.0441176470588251,0.0766304109382236,205.07
483,483,was,205.16,205.38,0.2199999999999988,0.039999999999992,1,3,0.1078431372549014,0.0935936756930316,205.26999999999998
484,484,officializing,205.42,206.06,0.6400000000000148,5.319999999999993,1,13,0.0723981900452505,0.0888691668764983,205.74
485,485,how,211.38,211.58,0.200000000000017,0.0999999999999943,1,3,0.0980392156862828,0.344843780032353,211.48000000000002
486,486,easy,211.68,212.02,0.3400000000000034,0.0600000000000022,1,4,0.1250000000000013,0.305903490397652,211.85000000000002
487,487,it,212.08,212.2,0.1199999999999761,0.0400000000000204,1,2,0.0882352941176295,0.2713890500045381,212.14
488,488,is,212.24,212.52,0.2800000000000011,0.1399999999999863,1,2,0.2058823529411773,0.2168193632424197,212.38
489,489,to,212.66,212.76,0.0999999999999943,0.0600000000000022,1,2,0.0735294117647017,0.1219785625470072,212.70999999999998
490,490,connect,212.82,213.12,0.3000000000000113,0.079999999999984,1,7,0.063025210084036,0.1376001173554779,212.97
491,491,with,213.2,213.3,0.1000000000000227,0.039999999999992,1,4,0.0367647058823613,0.1275669498571969,213.25
492,492,other,213.34,213.5,0.1599999999999966,0.039999999999992,1,5,0.0470588235294107,0.0937397367737938,213.42000000000002
493,493,people,213.54,213.84,0.3000000000000113,1.1999999999999886,1,6,0.0735294117647086,0.0505039720597024,213.69
494,494,i'm,215.04,215.18,0.1400000000000147,0.0600000000000022,1,3,0.0686274509803994,0.1519095981826325,215.11
495,495,from,215.24,215.36,0.1200000000000045,0.039999999999992,1,4,0.0441176470588252,0.1932952663648272,215.3
496,496,brazil,215.4,215.82,0.4199999999999875,0.1400000000000147,1,6,0.1029411764705852,0.2302952736359898,215.61
497,497,when,215.96,216.08,0.1200000000000045,0.0199999999999818,1,4,0.0441176470588252,0.1323362722642404,216.02
498,498,i,216.1,216.14,0.039999999999992,0.0600000000000022,1,1,0.0588235294117529,0.2110703363395235,216.12
499,499,came,216.2,216.36,0.160000000000025,0.039999999999992,1,4,0.0588235294117739,0.1527476989812089,216.28
500,500,to,216.4,216.48,0.079999999999984,0.0200000000000102,1,2,0.0588235294117529,0.0265172277027884,216.44
501,501,the,216.5,216.56,0.0600000000000022,0.0600000000000022,1,3,0.0294117647058834,0.1656241231302946,216.53
502,502,u,216.62,216.72,0.0999999999999943,0.0999999999999943,1,1,0.1470588235294034,0.2387049523303372,216.67000000000002
503,503,s,216.82,216.96,0.1400000000000147,1.4000000000000057,1,1,0.2058823529411981,0.1868152931892709,216.89
504,504,it,218.36,218.46,0.0999999999999943,0.039999999999992,1,2,0.0735294117647017,0.1807292623232398,218.41000000000003
505,505,was,218.5,218.64,0.1399999999999863,0.0600000000000022,1,3,0.0686274509803854,0.3798984038368023,218.57
506,506,really,218.7,218.92,0.2199999999999988,0.0600000000000022,1,6,0.0539215686274507,0.1760734691865998,218.81
507,507,hard,218.98,219.18,0.200000000000017,0.039999999999992,1,4,0.0735294117647121,0.2653472916965878,219.07999999999998
508,508,to,219.22,219.28,0.0600000000000022,0.039999999999992,1,2,0.0441176470588251,0.0720348856250925,219.25
509,509,talk,219.32,219.52,0.200000000000017,0.039999999999992,1,4,0.0735294117647121,0.0415956914711139,219.42000000000002
510,510,to,219.56,219.62,0.0600000000000022,0.039999999999992,1,2,0.0441176470588251,0.026085134995239,219.59
511,511,my,219.66,219.76,0.0999999999999943,0.0400000000000204,1,2,0.0735294117647017,0.1123796243658842,219.70999999999998
512,512,family,219.8,220.18,0.3799999999999954,0.2199999999999988,1,6,0.0931372549019596,0.0860399287416202,219.99
513,513,and,220.4,220.56,0.1599999999999966,0.1800000000000068,1,3,0.0784313725490179,0.1396957069864119,220.48000000000002
514,514,you,220.74,220.82,0.079999999999984,0.0400000000000204,1,3,0.0392156862745019,0.284431178472786,220.78
515,515,know,220.86,220.94,0.079999999999984,0.0600000000000022,1,4,0.0294117647058764,0.441553205135391,220.9
516,516,for,221.0,221.06,0.0600000000000022,0.039999999999992,1,3,0.0294117647058834,0.1016827147024117,221.03
517,517,me,221.1,221.16,0.0600000000000022,0.0600000000000022,1,2,0.0441176470588251,0.5033451842970668,221.13
518,518,to,221.22,221.28,0.0600000000000022,0.0200000000000102,1,2,0.0441176470588251,0.1465448432356359,221.25
519,519,get,221.3,221.42,0.1199999999999761,0.0200000000000102,1,3,0.058823529411753,0.3094936384497709,221.36
520,520,on,221.44,221.5,0.0600000000000022,0.039999999999992,1,2,0.0441176470588251,0.3382083252320219,221.47
521,521,the,221.54,221.58,0.0400000000000204,0.039999999999992,1,3,0.0196078431372649,0.2543031390687877,221.56
522,522,phone,221.62,222.06,0.4399999999999977,0.3599999999999852,1,5,0.1294117647058817,0.1635779908232697,221.84
523,523,it,222.42,222.52,0.1000000000000227,0.0199999999999818,1,2,0.0735294117647226,0.1621080949435553,222.47
524,524,would,222.54,222.66,0.1200000000000045,0.039999999999992,1,5,0.0352941176470601,0.2852341046562314,222.6
525,525,cost,222.7,222.96,0.2600000000000193,0.0600000000000022,1,4,0.0955882352941247,0.1333715395454457,222.82999999999998
526,526,me,223.02,223.1,0.079999999999984,0.0600000000000022,1,2,0.0588235294117529,0.5503429273056045,223.06
527,527,a,223.16,223.22,0.0600000000000022,0.1800000000000068,1,1,0.0882352941176503,0.1746529085008057,223.19
528,528,dollar,223.4,223.8,0.4000000000000057,0.0600000000000022,1,6,0.0980392156862759,0.2050179827894047,223.60000000000002
529,529,a,223.86,223.94,0.079999999999984,0.0800000000000125,1,1,0.1176470588235059,0.1454328989118189,223.9
530,530,minute,224.02,224.46,0.4399999999999977,0.2800000000000011,1,6,0.1078431372549014,0.0976400896759798,224.24
531,531,to,224.74,224.8,0.0600000000000022,0.0600000000000022,0,2,0.0441176470588251,0.0575904680752621,224.77
532,532,talk,224.86,225.06,0.1999999999999886,0.039999999999992,0,4,0.0735294117647017,0.0471216663658339,224.96
533,533,to,225.1,225.16,0.0600000000000022,0.0600000000000022,0,2,0.0441176470588251,0.0214330626990431,225.13
534,534,brazil,225.22,225.6,0.3799999999999954,0.3600000000000136,0,6,0.0931372549019596,0.0640761673381615,225.41
535,535,and,225.96,226.08,0.1200000000000045,0.0599999999999738,1,3,0.0588235294117669,0.1149131282338354,226.02
536,536,today,226.14,226.6,0.4600000000000079,0.7400000000000091,1,5,0.1352941176470612,0.2939242647635878,226.37
537,537,we,227.34,227.42,0.079999999999984,0.0800000000000125,1,2,0.0588235294117529,0.1940563676834694,227.38
538,538,have,227.5,227.72,0.2199999999999988,0.0600000000000022,1,4,0.080882352941176,0.0832876607530323,227.61
539,539,what's,227.78,228.06,0.2800000000000011,0.0600000000000022,1,6,0.0686274509803924,0.0550015913142228,227.92000000000002
540,540,up,228.12,228.4,0.2800000000000011,0.1200000000000045,1,2,0.2058823529411773,0.4883307560985163,228.26
541,541,we,228.52,228.62,0.0999999999999943,0.1200000000000045,1,2,0.0735294117647017,0.2070512858599556,228.57
542,542,have,228.74,229.02,0.2800000000000011,0.2399999999999806,1,4,0.1029411764705886,0.1026324146766381,228.88
543,543,phone,229.26,229.46,0.200000000000017,0.0600000000000022,1,5,0.0588235294117697,0.2637165609986385,229.36
544,544,we,229.52,229.58,0.0600000000000022,0.079999999999984,1,2,0.0441176470588251,0.410097218956738,229.55
545,545,have,229.66,229.76,0.0999999999999943,0.0600000000000022,1,4,0.0367647058823508,0.1627768244824085,229.70999999999998
546,546,texting,229.82,230.46,0.6400000000000148,0.0600000000000022,1,7,0.1344537815126082,0.2371201221531909,230.14
547,547,we,230.52,230.6,0.079999999999984,0.1200000000000045,1,2,0.0588235294117529,0.1977943515593255,230.56
548,548,have,230.72,231.04,0.3199999999999932,0.1200000000000045,1,4,0.1176470588235269,0.2463007531490333,230.88
549,549,all,231.16,231.34,0.1800000000000068,0.0600000000000022,1,3,0.0882352941176504,0.2091190946878743,231.25
550,550,sorts,231.4,231.66,0.2599999999999909,0.0,1,5,0.0764705882352914,0.1718169498690169,231.53
551,551,of,231.66,231.76,0.0999999999999943,0.0400000000000204,1,2,0.0735294117647017,0.1874105869123178,231.70999999999998
552,552,different,231.8,232.06,0.2599999999999909,0.0600000000000022,1,9,0.0424836601307174,0.1069335690271145,231.93
553,553,ways,232.12,232.38,0.2599999999999909,0.039999999999992,1,4,0.0955882352941143,0.2135628614310709,232.25
554,554,we,232.42,232.46,0.0400000000000204,0.0600000000000022,1,2,0.0294117647058973,0.1069373109082203,232.44
555,555,have,232.52,232.62,0.0999999999999943,0.0600000000000022,1,4,0.0367647058823508,0.2153004018962674,232.57
556,556,skype,232.68,233.18,0.5,0.4000000000000057,1,5,0.1470588235294118,0.1149963237143851,232.93
557,557,like,233.58,233.74,0.1599999999999966,0.4399999999999977,0,4,0.0588235294117634,0.1501306009940386,233.66000000000003
558,558,it's,234.18,234.32,0.1399999999999863,0.1599999999999966,0,4,0.0514705882352891,0.0852958472383168,234.25
559,559,crazy,234.48,235.16,0.6800000000000068,0.1200000000000045,0,5,0.2000000000000021,0.7105938646492386,234.82
560,560,and,235.28,235.4,0.1200000000000045,0.0199999999999818,0,3,0.0588235294117669,0.4667604569991365,235.34
561,561,it's,235.42,235.54,0.1200000000000045,0.0600000000000022,0,4,0.0441176470588252,0.353212651573793,235.48
562,562,all,235.6,236.08,0.4800000000000182,0.2199999999999988,0,3,0.2352941176470678,1.0,235.84
563,563,free,236.3,236.64,0.339999999999975,0.3400000000000034,0,4,0.1249999999999908,0.4094471937907997,236.47
564,564,and,236.98,237.12,0.1400000000000147,0.039999999999992,1,3,0.0686274509803994,0.3309121588235331,237.05
565,565,it's,237.16,237.34,0.1800000000000068,0.1800000000000068,1,4,0.0661764705882378,0.3828528903210872,237.25
566,566,it's,237.52,237.72,0.1999999999999886,0.039999999999992,1,4,0.0735294117647017,0.1347275891530359,237.62
567,567,like,237.76,237.92,0.1599999999999966,0.3600000000000136,1,4,0.0588235294117634,0.3543764599007109,237.83999999999997
568,568,now,238.28,238.46,0.1800000000000068,0.079999999999984,1,3,0.0882352941176504,0.8438579259196863,238.37
569,569,i,238.54,238.58,0.0400000000000204,0.079999999999984,1,1,0.0588235294117947,0.5414348457436644,238.56
570,570,feel,238.66,238.84,0.1800000000000068,0.0200000000000102,1,4,0.0661764705882378,0.209421576168713,238.75
571,571,like,238.86,239.08,0.2199999999999988,0.2199999999999988,1,4,0.080882352941176,0.3162332288884232,238.97000000000003
572,572,i'm,239.3,239.5,0.1999999999999886,0.0200000000000102,1,3,0.0980392156862689,0.3407768577901036,239.4
573,573,on,239.52,239.64,0.1199999999999761,0.0400000000000204,1,2,0.0882352941176295,0.6466170342986428,239.57999999999998
574,574,the,239.68,239.72,0.039999999999992,0.0600000000000022,1,3,0.0196078431372509,0.3052435414462313,239.7
575,575,other,239.78,239.98,0.1999999999999886,0.0600000000000022,1,5,0.0588235294117613,0.2906827635517465,239.88
576,576,side,240.04,240.32,0.2800000000000011,0.0400000000000204,1,4,0.1029411764705886,0.296527027214674,240.18
577,577,where,240.36,240.5,0.1399999999999863,0.0200000000000102,1,5,0.0411764705882312,0.2698369515576622,240.43
578,578,i'm,240.52,240.62,0.0999999999999943,0.0600000000000022,1,3,0.0490196078431344,0.2802048183239387,240.57
579,579,like,240.68,240.86,0.1800000000000068,0.1199999999999761,1,4,0.0661764705882378,0.2487357783386362,240.77
580,580,oh,240.98,241.16,0.1800000000000068,0.8799999999999955,1,2,0.1323529411764756,0.5796649575643478,241.07
581,581,wait,242.04,242.3,0.2600000000000193,0.039999999999992,1,4,0.0955882352941247,0.5787943135393819,242.17000000000002
582,582,guys,242.34,242.66,0.3199999999999932,0.039999999999992,1,4,0.1176470588235269,0.5016310380185094,242.5
583,583,wait,242.7,242.92,0.2199999999999988,0.0400000000000204,1,4,0.080882352941176,0.3327662448590426,242.81
584,584,it's,242.96,243.08,0.1200000000000045,0.0199999999999818,1,4,0.0441176470588252,0.3864141014595122,243.02
585,585,too,243.1,243.18,0.0800000000000125,0.039999999999992,1,3,0.0392156862745159,0.2353789536168103,243.14
586,586,much,243.22,243.4,0.1800000000000068,0.0600000000000022,1,4,0.0661764705882378,0.5825938883579723,243.31
587,587,connection,243.46,243.9,0.4399999999999977,0.0999999999999943,1,10,0.0647058823529408,0.6764330568586222,243.68
588,588,it's,244.0,244.12,0.1200000000000045,0.039999999999992,1,4,0.0441176470588252,0.4944494540947816,244.06
589,589,too,244.16,244.22,0.0600000000000022,0.039999999999992,1,3,0.0294117647058834,0.1741960838053216,244.19
590,590,much,244.26,244.44,0.1800000000000068,0.0600000000000022,1,4,0.0661764705882378,0.3808820191784224,244.35
591,591,texting,244.5,244.98,0.4799999999999897,0.0800000000000125,1,7,0.1008403361344516,0.3157883830428242,244.74
592,592,can't,245.06,245.26,0.1999999999999886,0.1000000000000227,1,5,0.0588235294117613,0.3648575485788195,245.16
593,593,just,245.36,245.5,0.1399999999999863,0.0600000000000022,1,4,0.0514705882352891,0.37245567688037,245.43
594,594,give,245.56,245.68,0.1200000000000045,0.039999999999992,1,4,0.0441176470588252,0.3520594092204188,245.62
595,595,me,245.72,245.84,0.1200000000000045,0.4000000000000057,1,2,0.0882352941176504,0.8190203562992622,245.78
596,596,give,246.24,246.38,0.1399999999999863,0.039999999999992,1,4,0.0514705882352891,0.2778554341757346,246.31
597,597,me,246.42,246.48,0.0600000000000022,0.0400000000000204,1,2,0.0441176470588251,0.6676620535704225,246.45
598,598,a,246.52,246.56,0.039999999999992,0.0600000000000022,1,1,0.0588235294117529,0.4573925068047357,246.54000000000002
599,599,breather,246.62,247.02,0.4000000000000057,0.4399999999999977,1,8,0.0735294117647069,0.2286567992961715,246.82
600,600,and,247.46,247.64,0.1799999999999784,0.0400000000000204,0,3,0.0882352941176365,0.553738653639553,247.55
601,601,i,247.68,247.72,0.039999999999992,0.0800000000000125,0,1,0.0588235294117529,0.8061137122950967,247.7
602,602,would,247.8,247.94,0.1399999999999863,0.0999999999999943,0,5,0.0411764705882312,0.4658873990094987,247.87
603,603,never,248.04,248.3,0.2600000000000193,0.1199999999999761,0,5,0.0764705882352998,0.4062572294206766,248.17000000000002
604,604,have,248.42,248.6,0.1800000000000068,0.7400000000000091,0,4,0.0661764705882378,0.2510500680119912,248.51
605,605,never,249.34,249.64,0.2999999999999829,0.2600000000000193,0,5,0.088235294117642,0.3973231735302518,249.49
606,606,have,249.9,250.04,0.1399999999999863,0.0400000000000204,1,4,0.0514705882352891,0.2244051886866078,249.97
607,607,imagined,250.08,250.64,0.5599999999999739,0.0800000000000125,1,8,0.1029411764705834,0.1523647085729512,250.36
608,608,that,250.72,250.92,0.1999999999999886,0.0800000000000125,1,4,0.0735294117647017,0.1654622793427402,250.82
609,609,we,251.0,251.08,0.0800000000000125,0.0999999999999943,1,2,0.0588235294117739,0.1656314110178635,251.04000000000002
610,610,would,251.18,251.32,0.1399999999999863,0.0400000000000204,1,5,0.0411764705882312,0.1812778533561033,251.25
611,611,be,251.36,251.48,0.1199999999999761,1.0800000000000125,1,2,0.0882352941176295,0.1953424895933209,251.42000000000002
612,612,in,252.56,252.74,0.1800000000000068,0.079999999999984,0,2,0.1323529411764756,0.251028487279324,252.65
613,613,in,252.82,252.98,0.1599999999999966,0.2199999999999988,0,2,0.1176470588235269,0.2332815346968278,252.89999999999998
614,614,in,253.2,253.38,0.1800000000000068,0.3799999999999954,0,2,0.1323529411764756,0.1504259409304322,253.29
615,615,a,253.76,253.84,0.0800000000000125,0.0600000000000022,1,1,0.1176470588235478,0.1341762736293291,253.8
616,616,place,253.9,254.44,0.539999999999992,0.1400000000000147,1,5,0.1588235294117624,0.1871664423535524,254.17000000000002
617,617,where,254.58,255.08,0.5,0.539999999999992,1,5,0.1470588235294118,0.2562244299415807,254.83
618,618,communication,255.62,256.4,0.7799999999999727,0.0600000000000022,1,13,0.088235294117644,0.2417756183156272,256.01
619,619,is,256.46,256.58,0.1200000000000045,0.0400000000000204,1,2,0.0882352941176504,0.1668977180687426,256.52
620,620,so,256.62,256.74,0.1200000000000045,0.079999999999984,1,2,0.0882352941176504,0.1723351846421438,256.68
621,621,seamless,256.82,257.36,0.5400000000000205,0.0999999999999659,1,8,0.0992647058823567,0.1060387055903863,257.09000000000003
622,622,and,257.46,257.62,0.160000000000025,0.079999999999984,1,3,0.0784313725490319,0.120056650008624,257.53999999999996
623,623,and,257.7,257.84,0.1399999999999863,0.1000000000000227,1,3,0.0686274509803854,0.1290015473192985,257.77
624,624,so,257.94,258.12,0.1800000000000068,0.1999999999999886,1,2,0.1323529411764756,0.1414389901809325,258.03
625,625,immediate,258.32,258.74,0.4200000000000159,0.1200000000000045,1,9,0.0686274509803947,0.1002634372747635,258.53
626,626,as,258.86,259.0,0.1399999999999863,0.0400000000000204,1,2,0.1029411764705782,0.088734325276853,258.93
627,627,it,259.04,259.12,0.079999999999984,0.0400000000000204,1,2,0.0588235294117529,0.1148936645983602,259.08000000000004
628,628,is,259.16,259.26,0.0999999999999659,0.0400000000000204,1,2,0.0735294117646808,0.0801928708713056,259.21000000000004
629,629,today,259.3,259.58,0.2799999999999727,5.160000000000025,1,5,0.0823529411764626,0.0620867978377995,259.44
630,630,i,264.74,264.82,0.079999999999984,0.0600000000000022,1,1,0.1176470588235059,0.2482400556408264,264.78
631,631,think,264.88,265.02,0.1399999999999863,0.0800000000000409,1,5,0.0411764705882312,0.1788812547349056,264.95
632,632,machine,265.1,265.34,0.2399999999999522,0.0200000000000386,1,7,0.0504201680672168,0.1494224466176138,265.22
633,633,learning,265.36,265.7,0.339999999999975,0.0200000000000386,1,8,0.0624999999999954,0.1694292371795973,265.53
634,634,is,265.72,265.84,0.1199999999999477,0.0200000000000386,1,2,0.0882352941176086,0.120966289597998,265.78
635,635,a,265.86,265.9,0.0399999999999636,0.0600000000000022,1,1,0.0588235294117112,0.2432092180714206,265.88
636,636,big,265.96,266.12,0.160000000000025,0.079999999999984,1,3,0.0784313725490319,0.1240969934127155,266.03999999999996
637,637,question,266.2,266.56,0.3600000000000136,0.0400000000000204,1,8,0.0661764705882378,0.0860691326673296,266.38
638,638,mark,266.6,266.92,0.3199999999999932,0.1800000000000068,1,4,0.1176470588235269,0.0571552216733932,266.76
639,639,i,267.1,267.16,0.0600000000000022,0.0999999999999659,1,1,0.0882352941176503,0.0848689434398168,267.13
640,640,think,267.26,267.42,0.160000000000025,0.0600000000000022,1,5,0.0470588235294191,0.145620891288747,267.34000000000003
641,641,it's,267.48,267.68,0.1999999999999886,0.9800000000000182,1,4,0.0735294117647017,0.0993555897614721,267.58000000000004
642,642,amazing,268.66,269.3,0.6399999999999864,0.3199999999999932,0,7,0.1344537815126022,0.2471208161122843,268.98
643,643,technology,269.62,270.32,0.6999999999999886,0.2400000000000091,1,10,0.1029411764705866,0.0977334238993783,269.97
644,644,really,270.56,270.9,0.339999999999975,0.0600000000000022,1,6,0.0833333333333272,0.2390689851551825,270.73
645,645,empowering,270.96,271.68,0.7200000000000273,0.0600000000000022,1,10,0.1058823529411805,0.0848175770033371,271.32
646,646,and,271.74,271.98,0.2400000000000091,0.0999999999999659,1,3,0.1176470588235339,0.1433107187352769,271.86
647,647,and,272.08,272.32,0.2400000000000091,0.6399999999999864,1,3,0.1176470588235339,0.1230674841705765,272.2
648,648,really,272.96,273.3,0.3400000000000318,1.3000000000000114,0,6,0.0833333333333411,0.3174505620172521,273.13
649,649,it,274.6,274.76,0.1599999999999681,0.0600000000000022,1,2,0.117647058823506,0.0985257715655837,274.68
650,650,it,274.82,274.94,0.1200000000000045,0.1200000000000045,1,2,0.0882352941176504,0.1721855048950458,274.88
651,651,changes,275.06,275.54,0.4800000000000182,0.0600000000000022,1,7,0.1008403361344576,0.2966499951604329,275.3
652,652,the,275.6,275.66,0.0600000000000022,0.079999999999984,1,3,0.0294117647058834,0.1695084208613996,275.63
653,653,paradigm,275.74,276.48,0.7400000000000091,0.1599999999999681,1,8,0.1360294117647076,0.0745316417062819,276.11
654,654,of,276.64,276.8,0.160000000000025,0.0999999999999659,1,2,0.1176470588235478,0.0948607982742282,276.72
655,655,what,276.9,277.04,0.1400000000000432,0.0399999999999636,1,4,0.05147058823531,0.1245632865083142,276.97
656,656,you,277.08,277.16,0.0800000000000409,0.0600000000000022,1,3,0.0392156862745298,0.1531442742125942,277.12
657,657,can,277.22,277.32,0.0999999999999659,0.0600000000000022,1,3,0.0490196078431205,0.0632489361806124,277.27
658,658,do,277.38,277.48,0.1000000000000227,0.0999999999999659,1,2,0.0735294117647226,0.1326838547446153,277.43
659,659,with,277.58,277.68,0.1000000000000227,0.0600000000000022,1,4,0.0367647058823613,0.0586976416132409,277.63
660,660,computation,277.74,278.46,0.7199999999999704,1.3600000000000136,1,11,0.0962566844919746,0.0392348549281588,278.1
661,661,so,279.82,279.92,0.1000000000000227,0.0399999999999636,1,2,0.0735294117647226,0.2318462598751242,279.87
662,662,it's,279.96,280.12,0.160000000000025,0.0400000000000204,1,4,0.0588235294117739,0.20221305047588,280.03999999999996
663,663,it,280.16,280.32,0.1599999999999681,0.079999999999984,1,2,0.117647058823506,0.1011782553201067,280.24
664,664,it,280.4,280.5,0.1000000000000227,0.0600000000000022,1,2,0.0735294117647226,0.2167310756901563,280.45
665,665,just,280.56,280.74,0.1800000000000068,0.0600000000000022,1,4,0.0661764705882378,0.3468896334892073,280.65
666,666,feels,280.8,281.1,0.3000000000000113,0.0399999999999636,1,5,0.0882352941176504,0.2944146185775747,280.95000000000005
667,667,like,281.14,281.42,0.2800000000000295,0.2400000000000091,1,4,0.1029411764705991,0.1561654736489491,281.28
668,668,we,281.66,281.74,0.079999999999984,0.0600000000000022,1,2,0.0588235294117529,0.1717648269511585,281.70000000000005
669,669,want,281.8,281.94,0.1399999999999863,0.0400000000000204,1,4,0.0514705882352891,0.2041319161504242,281.87
670,670,more,281.98,282.2,0.2199999999999704,0.0400000000000204,1,4,0.0808823529411656,0.2759734372755504,282.09000000000003
671,671,of,282.24,282.32,0.079999999999984,0.0600000000000022,1,2,0.0588235294117529,0.2135483059188271,282.28
672,672,it,282.38,282.56,0.1800000000000068,0.0600000000000022,1,2,0.1323529411764756,0.2736479049025698,282.47
673,673,and,282.62,282.8,0.1800000000000068,0.079999999999984,1,3,0.0882352941176504,0.1298116972780872,282.71000000000004
674,674,and,282.88,283.06,0.1800000000000068,0.1800000000000068,1,3,0.0882352941176504,0.1445995333586077,282.97
675,675,it's,283.24,283.56,0.3199999999999932,0.1200000000000045,1,4,0.1176470588235269,0.1039480477227268,283.4
676,676,it's,283.68,283.96,0.2799999999999727,0.5400000000000205,1,4,0.1029411764705782,0.0621863446118905,283.82
677,677,it's,284.5,284.64,0.1399999999999863,0.0400000000000204,1,4,0.0514705882352891,0.0285631672930243,284.57
678,678,sort,284.68,284.84,0.1599999999999681,0.0,1,4,0.058823529411753,0.2385333357489705,284.76
679,679,of,284.84,284.92,0.0800000000000409,0.0600000000000022,1,2,0.0588235294117948,0.2204372035948076,284.88
680,680,like,284.98,285.16,0.1800000000000068,0.1599999999999681,1,4,0.0661764705882378,0.2072387611578461,285.07000000000005
681,681,starting,285.32,285.6,0.2800000000000295,0.0399999999999636,1,8,0.0514705882352995,0.1576019275781079,285.46000000000004
682,682,to,285.64,285.7,0.0600000000000022,0.0600000000000022,1,2,0.0441176470588251,0.0250767723344997,285.66999999999996
683,683,get,285.76,285.88,0.1200000000000045,0.0400000000000204,1,3,0.0588235294117669,0.2221296618224068,285.82
684,684,embedded,285.92,286.34,0.4199999999999591,0.0600000000000022,1,8,0.0772058823529336,0.1964588869293358,286.13
685,685,into,286.4,286.6,0.2000000000000454,0.0600000000000022,1,4,0.0735294117647226,0.1074820585525277,286.5
686,686,every,286.66,286.88,0.2199999999999704,0.0400000000000204,1,5,0.0647058823529325,0.1207048409552375,286.77
687,687,aspect,286.92,287.38,0.4599999999999795,0.1000000000000227,1,6,0.1127450980392107,0.0428929965407272,287.15
688,688,of,287.48,287.68,0.1999999999999886,0.1200000000000045,1,2,0.1470588235294034,0.0997895263923824,287.58000000000004
689,689,of,287.8,287.96,0.1599999999999681,0.1400000000000432,1,2,0.117647058823506,0.0403354137569385,287.88
690,690,our,288.1,288.24,0.1399999999999863,0.0600000000000022,1,3,0.0686274509803854,0.0777805675423001,288.17
691,691,lives,288.3,288.7,0.3999999999999772,0.7599999999999909,1,5,0.1176470588235227,0.0398387661705859,288.5
692,692,and,289.46,289.56,0.1000000000000227,0.0400000000000204,1,3,0.0490196078431484,0.2256572803845569,289.51
693,693,that's,289.6,289.78,0.1799999999999499,0.0800000000000409,1,6,0.0441176470588112,0.2766836076393725,289.69
694,694,great,289.86,290.18,0.3199999999999932,0.0600000000000022,1,5,0.0941176470588215,0.145211408593836,290.02
695,695,i,290.24,290.3,0.0600000000000022,0.079999999999984,1,1,0.0882352941176503,0.0674092721656929,290.27
696,696,think,290.38,290.52,0.1399999999999863,0.0400000000000204,1,5,0.0411764705882312,0.17980171117175,290.45
697,697,it's,290.56,290.68,0.1200000000000045,0.0400000000000204,1,4,0.0441176470588252,0.1374480375811483,290.62
698,698,going,290.72,290.88,0.1599999999999681,0.0199999999999818,1,5,0.0470588235294024,0.1461319214773139,290.8
699,699,to,290.9,290.96,0.0600000000000022,0.0400000000000204,1,2,0.0441176470588251,0.0458749400249292,290.92999999999995
700,700,be,291.0,291.06,0.0600000000000022,0.1000000000000227,1,2,0.0441176470588251,0.10924233218373,291.03
701,701,very,291.16,291.36,0.1999999999999886,0.0999999999999659,1,4,0.0735294117647017,0.269960471844183,291.26
702,702,freeing,291.46,291.94,0.4800000000000182,1.6800000000000068,1,7,0.1008403361344576,0.0983150228328932,291.7
703,703,but,293.62,293.76,0.1399999999999863,0.0600000000000022,1,3,0.0686274509803854,0.2254222817599941,293.69
704,704,i,293.82,293.92,0.1000000000000227,0.6800000000000068,1,1,0.1470588235294452,0.2237594090945637,293.87
705,705,because,294.6,295.04,0.4399999999999977,0.0199999999999818,1,7,0.0924369747899155,0.1848484849371776,294.82000000000005
706,706,it's,295.06,295.2,0.1399999999999863,0.0200000000000386,1,4,0.0514705882352891,0.1737691967317499,295.13
707,707,a,295.22,295.26,0.0399999999999636,0.1000000000000227,1,1,0.0588235294117112,0.2032793211107361,295.24
708,708,shift,295.36,295.74,0.3799999999999954,0.0199999999999818,1,5,0.1117647058823516,0.1790751882025333,295.55
709,709,in,295.76,295.82,0.0600000000000022,0.0400000000000204,1,2,0.0441176470588251,0.1659787417880653,295.78999999999996
710,710,paradigm,295.86,296.42,0.5600000000000023,0.0399999999999636,1,8,0.1029411764705887,0.1192387633766866,296.14
711,711,i,296.46,296.52,0.0600000000000022,0.1400000000000432,1,1,0.0882352941176503,0.0417926693158479,296.49
712,712,really,296.66,296.88,0.2199999999999704,0.079999999999984,1,6,0.0539215686274437,0.2991198639826341,296.77
