,Word,Start,End,time_spent,post_pause,speaker,intensity,length,std_time_spent,amplitude,post_space,time,pitch
337,inflation,130.7,131.28,0.5800000000000125,0.0,0,0.0424273380020336,9,0.06444444444444583,0.48031891810118676,0.0,130.99,242.87415028042196
338,is,131.28,131.32,0.039999999999992,0.0200000000000102,0,0.0255696476181618,2,0.019999999999996,0.23838553037057697,0.020000000000010232,131.3,190.19787378602516
339,a,131.34,131.38,0.039999999999992,0.0600000000000022,0,0.0579065335851137,1,0.039999999999992,0.5324956579299672,0.060000000000002274,131.36,192.8521261713538
340,top,131.44,131.7,0.2599999999999909,0.0600000000000022,0,0.0384860302419244,3,0.08666666666666363,0.494876416001222,0.060000000000002274,131.57,212.39018620210203
341,issue,131.76,132.08,0.3200000000000216,0.0599999999999738,0,0.0489410716119537,5,0.06400000000000432,0.5079761929694446,0.05999999999997385,131.92000000000002,214.6589400545296
342,in,132.14,132.2,0.0600000000000022,0.0400000000000204,0,0.0365863318526195,2,0.0300000000000011,0.39124354051231414,0.040000000000020464,132.17,205.11229442692658
343,the,132.24,132.3,0.0600000000000022,0.0600000000000022,0,0.0520339239211309,3,0.020000000000000732,0.6329933519346629,0.060000000000002274,132.27,159.91468479978113
344,country,132.36,132.76,0.3999999999999772,0.0400000000000204,0,0.037862136737019,7,0.05714285714285389,0.47789285495525413,0.040000000000020464,132.56,210.95044693447642
345,but,132.8,132.96,0.1599999999999966,0.2999999999999829,0,0.0486228406564448,3,0.0533333333333322,0.5568595690532699,0.29999999999998295,132.88,204.518734108827
346,all,133.26,133.4,0.1400000000000147,0.0600000000000022,0,0.0407251741726266,3,0.04666666666667157,0.5612515950657547,0.060000000000002274,133.32999999999998,232.1511224077332
347,democrats,133.46,134.04,0.5799999999999841,0.0600000000000022,0,0.0358134016251301,9,0.06444444444444268,0.4530244669748839,0.060000000000002274,133.75,217.6690359173866
348,carry,134.1,134.34,0.2400000000000091,0.0600000000000022,0,0.0472703444984764,5,0.04800000000000182,0.5875525530771155,0.060000000000002274,134.22,220.0717355021133
349,on,134.4,134.52,0.1200000000000045,0.039999999999992,0,0.0603474438956355,2,0.06000000000000225,0.6560270986998088,0.03999999999999204,134.46,280.7594237357313
350,about,134.56,134.84,0.2800000000000011,0.039999999999992,0,0.0486288314735306,5,0.056000000000000216,0.553620328849011,0.03999999999999204,134.7,197.30729905225508
351,as,134.88,134.96,0.0800000000000125,0.079999999999984,0,0.0544881582800763,2,0.04000000000000625,0.4193021045106227,0.07999999999998408,134.92000000000002,196.74601256483376
352,january,135.04,135.62,0.5800000000000125,0.0999999999999943,0,0.0451063227267604,7,0.08285714285714464,0.5982287292715058,0.09999999999999432,135.32999999999998,149.48570827906656
353,sixth,135.72,136.22,0.5,0.7400000000000091,0,0.0178738534801941,5,0.1,0.28734707706180246,0.7400000000000091,135.97,119.21093268270047
354,the,136.96,137.02,0.0600000000000022,0.039999999999992,0,0.0300528943673823,3,0.020000000000000732,0.5626784470739229,0.03999999999999204,136.99,109.74451079022784
355,borders,137.06,137.44,0.3799999999999954,0.0600000000000022,0,0.0592002008194313,7,0.054285714285713625,0.6342861752527802,0.060000000000002274,137.25,229.9162835978952
356,wide,137.5,137.76,0.2599999999999909,0.0400000000000204,0,0.0592672473449015,4,0.06499999999999773,0.7000146958231409,0.040000000000020464,137.63,212.70723422737734
357,open,137.8,138.14,0.339999999999975,0.0800000000000125,0,0.045378161030037,4,0.08499999999999375,0.43705565161015036,0.0800000000000125,137.97,230.1421524754939
358,meanwhile,138.22,138.64,0.4199999999999875,0.0400000000000204,0,0.0568005877248592,9,0.046666666666665274,0.6417692818342049,0.040000000000020464,138.43,207.50470554726647
359,illegals,138.68,139.16,0.4799999999999897,0.039999999999992,0,0.0550512874658055,8,0.059999999999998714,0.5321617519793628,0.03999999999999204,138.92000000000002,198.09137467057587
360,bring,139.2,139.42,0.2199999999999988,0.0,0,0.0453922426644071,5,0.04399999999999976,0.5375884557277616,0.0,139.31,199.02149754036452
361,in,139.42,139.5,0.0800000000000125,0.039999999999992,0,0.0436271442577682,2,0.04000000000000625,0.5590909595182603,0.03999999999999204,139.45999999999998,198.74903691967774
362,in,139.54,139.62,0.0800000000000125,0.0600000000000022,0,0.0464720693575281,2,0.04000000000000625,0.4729962080008556,0.060000000000002274,139.57999999999998,194.65267993160674
363,drugs,139.68,140.14,0.4599999999999795,0.0600000000000022,0,0.0480913810801437,5,0.09199999999999589,0.5428291574979168,0.060000000000002274,139.91,188.66296311749988
364,crime,140.2,140.6,0.4000000000000057,0.0200000000000102,0,0.0356481712151006,5,0.08000000000000114,0.5340034348561513,0.020000000000010232,140.39999999999998,172.22032134893547
365,and,140.62,140.7,0.079999999999984,0.0400000000000204,0,0.0331525824237572,3,0.026666666666661332,0.37707166754188476,0.040000000000020464,140.66,159.27603235402063
366,covered,140.74,141.18,0.4399999999999977,0.5199999999999818,0,0.0372085146647437,7,0.06285714285714253,0.43277291801476386,0.5199999999999818,140.96,148.89835072684212
367,another,141.7,142.04,0.3400000000000034,0.0800000000000125,0,0.0471516731692677,7,0.04857142857142906,0.5820633602332909,0.0800000000000125,141.87,195.49439970875088
368,massive,142.12,142.72,0.5999999999999943,0.039999999999992,0,0.0351484845104491,7,0.0857142857142849,0.5230807609506688,0.03999999999999204,142.42000000000002,171.6740805152754
369,caravan,142.76,143.38,0.6200000000000045,0.039999999999992,0,0.0454623761099281,7,0.08857142857142922,0.5670717730671829,0.03999999999999204,143.07,168.1686528437946
370,heading,143.42,143.66,0.2400000000000091,0.0200000000000102,0,0.0492242335912772,7,0.034285714285715585,0.5565389213563973,0.020000000000010232,143.54,161.9507111476931
371,to,143.68,143.76,0.079999999999984,0.0600000000000022,0,0.0601214021782215,2,0.039999999999992,0.696992154068367,0.060000000000002274,143.72,160.75174790817428
372,america,143.82,144.3,0.4800000000000182,0.079999999999984,0,0.0422227301565157,7,0.06857142857143117,0.508667383859757,0.07999999999998408,144.06,144.18098168461054
373,right,144.38,144.6,0.2199999999999988,0.039999999999992,0,0.0336844389818545,5,0.04399999999999976,0.5178320378222354,0.03999999999999204,144.49,125.47535035603585
374,now,144.64,144.94,0.3000000000000113,0.5600000000000023,0,0.0216902337106717,3,0.10000000000000377,0.5016898993407324,0.5600000000000023,144.79,110.39628570630008
375,c,145.5,145.64,0.1399999999999863,0.1000000000000227,0,0.0395263236898181,1,0.1399999999999863,0.5418270766969344,0.10000000000002274,145.57,228.2187953089513
376,b,145.74,145.82,0.079999999999984,0.1200000000000045,0,0.0487480336576362,1,0.079999999999984,0.5850190961280651,0.12000000000000455,145.78,215.31353389832444
377,p,145.94,146.06,0.1200000000000045,0.1800000000000068,0,0.0448052600217604,1,0.1200000000000045,0.5928072642638217,0.18000000000000682,146.0,216.01573558083868
378,just,146.24,146.42,0.1799999999999784,0.0400000000000204,0,0.0494604824351615,4,0.0449999999999946,0.5379150041430812,0.040000000000020464,146.32999999999998,202.45577020390172
379,sees,146.46,146.74,0.2800000000000011,0.0600000000000022,0,0.0465007889490896,4,0.07000000000000027,0.5039427651658224,0.060000000000002274,146.60000000000002,202.52224177706532
380,over,146.8,147.0,0.1999999999999886,0.0800000000000125,0,0.0468424548367524,4,0.04999999999999715,0.4461180459101494,0.0800000000000125,146.9,182.43280029023418
381,three,147.08,147.26,0.1799999999999784,0.0800000000000125,0,0.0416373485700703,5,0.03599999999999568,0.4858858649056193,0.0800000000000125,147.17000000000002,213.6275752420656
382,million,147.34,147.7,0.3599999999999852,0.0400000000000204,0,0.0570933389315289,7,0.05142857142856932,0.5846175543905286,0.040000000000020464,147.51999999999998,234.1280643866662
383,a,147.74,147.78,0.039999999999992,0.0600000000000022,0,0.0421130813979237,1,0.039999999999992,0.3474062936584303,0.060000000000002274,147.76,163.3872451038753
384,meth,147.84,148.26,0.4199999999999875,0.0400000000000204,0,0.0308279917521013,4,0.10499999999999687,0.3910993829807735,0.040000000000020464,148.05,213.99682340723024
385,at,148.3,148.42,0.1199999999999761,0.0400000000000204,0,0.0329591516104054,2,0.05999999999998805,0.24103050447005286,0.040000000000020464,148.36,143.41615712634095
386,the,148.46,148.52,0.0600000000000022,0.039999999999992,0,0.0379511457632098,3,0.020000000000000732,0.6196068517316176,0.03999999999999204,148.49,147.3785668708735
387,border,148.56,148.9,0.3400000000000034,0.5,0,0.0450373712310445,6,0.05666666666666723,0.6031613498744814,0.5,148.73000000000002,160.14892452282237
388,just,149.4,149.62,0.2199999999999988,0.0199999999999818,0,0.0241354944484304,4,0.0549999999999997,0.3434305265840155,0.01999999999998181,149.51,229.30991854134191
389,in,149.64,149.7,0.0600000000000022,0.0600000000000022,0,0.0612540500955156,2,0.0300000000000011,0.5117218897021067,0.060000000000002274,149.67,181.80959746288283
390,two,149.76,149.9,0.1400000000000147,0.039999999999992,0,0.0390202133331941,3,0.04666666666667157,0.5158047630476541,0.03999999999999204,149.82999999999998,222.14481577283706
391,days,149.94,150.2,0.2599999999999909,0.0200000000000102,0,0.0523704530139379,4,0.06499999999999773,0.4781796054910448,0.020000000000010232,150.07,229.14016136316243
392,alone,150.22,150.62,0.4000000000000057,0.9399999999999976,0,0.0363762161358684,5,0.08000000000000114,0.3961094388119488,0.9399999999999977,150.42000000000002,157.83524098107685
393,you,151.56,151.64,0.079999999999984,0.0400000000000204,0,0.0348685993358932,3,0.026666666666661332,0.5946136573975419,0.040000000000020464,151.6,168.81138455919364
394,have,151.68,151.76,0.079999999999984,0.0400000000000204,0,0.0393532733527981,4,0.019999999999996,0.439178443836449,0.040000000000020464,151.72,201.5337060778894
395,seen,151.8,152.06,0.2599999999999909,0.1200000000000045,0,0.0466663487685739,4,0.06499999999999773,0.5165377165690941,0.12000000000000455,151.93,234.2067986757056
396,like,152.18,152.3,0.1200000000000045,0.039999999999992,0,0.0415067492518926,4,0.030000000000001126,0.487818752060375,0.03999999999999204,152.24,220.81852714050677
397,this,152.34,152.5,0.1599999999999966,0.1200000000000045,0,0.045173078437511,4,0.03999999999999915,0.5192785645671384,0.12000000000000455,152.42000000000002,233.44683579564995
398,every,152.62,152.94,0.3199999999999932,0.0600000000000022,0,0.0369424192813518,5,0.06399999999999864,0.4932035333288236,0.060000000000002274,152.78,180.4057632472304
399,single,153.0,153.34,0.3400000000000034,0.039999999999992,0,0.0401456135025624,6,0.05666666666666723,0.5397608021681287,0.03999999999999204,153.17000000000002,170.8658296579335
400,day,153.38,153.66,0.2800000000000011,0.4000000000000057,0,0.0302061297803161,3,0.0933333333333337,0.45281226167540783,0.4000000000000057,153.51999999999998,116.16458677687979
401,cartels,154.06,154.58,0.5200000000000102,0.0599999999999738,0,0.0378441417194381,7,0.07428571428571575,0.5022417296002253,0.05999999999997385,154.32,175.4402702091594
402,get,154.64,154.78,0.1400000000000147,0.0600000000000022,0,0.0466438839649513,3,0.04666666666667157,0.6296811337159437,0.060000000000002274,154.70999999999998,178.45575067554432
403,rich,154.84,155.18,0.3400000000000034,0.039999999999992,0,0.0351653275242388,4,0.08500000000000085,0.4623352523935847,0.03999999999999204,155.01,203.46701729081522
404,while,155.22,155.42,0.1999999999999886,0.0400000000000204,0,0.0566012462520815,5,0.03999999999999772,0.6446059852959346,0.040000000000020464,155.32,175.02639696220285
405,american,155.46,155.9,0.4399999999999977,0.0600000000000022,0,0.0396081865067286,8,0.054999999999999716,0.5114016074612204,0.060000000000002274,155.68,184.69575058126225
406,wages,155.96,156.34,0.3799999999999954,0.039999999999992,0,0.0520832714167766,5,0.07599999999999908,0.5148329623381257,0.03999999999999204,156.15,197.92224250861173
407,get,156.38,156.52,0.1400000000000147,0.0600000000000022,0,0.0493889435773379,3,0.04666666666667157,0.5938546070169701,0.060000000000002274,156.45,162.26244169721664
408,wiped,156.58,157.0,0.4199999999999875,0.0200000000000102,0,0.029382974047754,5,0.0839999999999975,0.3631905481551624,0.020000000000010232,156.79000000000002,199.8121230527321
409,out,157.02,157.3,0.2800000000000011,0.3799999999999954,0,0.0437039695668073,3,0.0933333333333337,0.5240639916031238,0.37999999999999545,157.16000000000003,179.1361162317938
410,because,157.68,157.94,0.2599999999999909,0.0800000000000125,0,0.0452056411005908,7,0.03714285714285585,0.5217289305633308,0.0800000000000125,157.81,174.15898796022915
411,by,158.02,158.22,0.1999999999999886,0.0600000000000022,0,0.0530117181963931,2,0.0999999999999943,0.6349510655633861,0.060000000000002274,158.12,154.83673846318774
412,this,158.28,158.4,0.1200000000000045,0.0600000000000022,0,0.0345762776139101,4,0.030000000000001126,0.35898621281083265,0.060000000000002274,158.34,160.00632431377062
413,destroyed,158.46,158.92,0.4599999999999795,0.0200000000000102,0,0.0365124228296107,9,0.05111111111110883,0.44958503257758947,0.020000000000010232,158.69,140.9968035458304
414,the,158.94,159.0,0.0600000000000022,0.0800000000000125,0,0.0410548042187795,3,0.020000000000000732,0.6601394053975294,0.0800000000000125,158.97,142.14283954837975
415,dollar,159.08,159.46,0.3799999999999954,0.6399999999999864,0,0.0318340333837756,6,0.06333333333333256,0.44272627759437877,0.6399999999999864,159.27,123.78159951855697
416,don't,160.1,160.32,0.2199999999999988,0.0200000000000102,0,0.0411335055151321,5,0.04399999999999976,0.4932106229369515,0.020000000000010232,160.20999999999998,253.84333902167467
417,ask,160.34,160.56,0.2199999999999988,0.039999999999992,0,0.0350277188438112,3,0.07333333333333293,0.48339016367645593,0.03999999999999204,160.45,237.58772197086472
418,comment,160.6,160.94,0.3400000000000034,0.0800000000000125,0,0.0589373546456342,7,0.04857142857142906,0.6520099554878995,0.0800000000000125,160.76999999999998,272.1422535739339
419,about,161.02,161.34,0.3199999999999932,0.0200000000000102,0,0.0535374314876911,5,0.06399999999999864,0.5683610766289569,0.020000000000010232,161.18,203.4737202163575
420,it,161.36,161.46,0.0999999999999943,0.0199999999999818,0,0.020252565137383,2,0.04999999999999715,0.2123199523993096,0.01999999999998181,161.41000000000003,160.1283515959525
421,though,161.48,161.68,0.200000000000017,0.3599999999999852,0,0.0590858649775014,6,0.033333333333336164,0.6638260673021914,0.3599999999999852,161.57999999999998,203.37608346846937
422,she's,162.04,162.24,0.200000000000017,0.079999999999984,1,0.0392520688288336,5,0.0400000000000034,0.455317805399268,0.07999999999998408,162.14,169.36846449377137
423,really,162.32,162.7,0.3799999999999954,0.1000000000000227,1,0.0620383301218308,6,0.06333333333333256,0.6050085029749687,0.10000000000002274,162.51,285.72401485042315
424,busy,162.8,163.2,0.3999999999999772,0.6800000000000068,1,0.04683279958712,4,0.0999999999999943,0.52391238737246,0.6800000000000068,163.0,221.25474242744133
425,redesigning,163.88,164.54,0.6599999999999966,0.0200000000000102,0,0.0423420209012424,11,0.05999999999999969,0.5215245863990589,0.020000000000010232,164.20999999999998,185.75917481626266
426,her,164.56,164.64,0.079999999999984,0.0600000000000022,0,0.0437350197443886,3,0.026666666666661332,0.5891627665506713,0.060000000000002274,164.6,169.00044934075518
427,office,164.7,165.18,0.4800000000000182,0.9000000000000057,0,0.0147760136057189,6,0.08000000000000303,0.20760439436124464,0.9000000000000057,164.94,135.74142200475183
428,looks,166.08,166.26,0.1799999999999784,0.0400000000000204,0,0.0231044554956675,5,0.03599999999999568,0.3398003730133516,0.040000000000020464,166.17000000000002,161.34706066745954
429,beautiful,166.3,166.8,0.5,0.7399999999999807,0,0.0332615734281994,9,0.05555555555555555,0.4101418085381718,0.7399999999999807,166.55,216.95496340211173
430,how,167.54,167.68,0.1400000000000147,0.039999999999992,0,0.0395734395878887,3,0.04666666666667157,0.6698065739571286,0.03999999999999204,167.61,189.97901066636027
431,can,167.72,167.84,0.1200000000000045,0.039999999999992,0,0.034400397868023,3,0.0400000000000015,0.4586427832079869,0.03999999999999204,167.78,222.82454679579345
432,we,167.88,167.94,0.0600000000000022,0.039999999999992,0,0.0529607310046414,2,0.0300000000000011,0.5619682571945941,0.03999999999999204,167.91,202.30521981280341
433,get,167.98,168.1,0.1200000000000045,0.039999999999992,0,0.0370209420709473,3,0.0400000000000015,0.39293250884677505,0.03999999999999204,168.04,177.28704439644687
434,back,168.14,168.32,0.1800000000000068,0.0600000000000022,0,0.0404643555917737,4,0.0450000000000017,0.4969965848996746,0.060000000000002274,168.23,183.77215667915527
435,to,168.38,168.46,0.0800000000000125,0.0600000000000022,0,0.03739048618308,2,0.04000000000000625,0.5420521853984602,0.060000000000002274,168.42000000000002,184.09558534743672
436,work,168.52,168.8,0.2800000000000011,0.8599999999999852,0,0.0240024854575386,4,0.07000000000000027,0.34145518793195573,0.8599999999999852,168.66000000000003,158.32018282570436
437,covent,169.66,170.02,0.3600000000000136,0.0199999999999818,0,0.0473193982951615,6,0.06000000000000227,0.5044076319511953,0.01999999999998181,169.84,227.34478798058623
438,cases,170.04,170.44,0.4000000000000057,0.0200000000000102,0,0.0423359687095867,5,0.08000000000000114,0.4806263573072992,0.020000000000010232,170.24,207.64298818014447
439,are,170.46,170.52,0.0600000000000022,0.0600000000000022,0,0.0471581814420646,3,0.020000000000000732,0.44117014922526704,0.060000000000002274,170.49,187.92637867397562
440,back,170.58,170.86,0.2800000000000011,0.0199999999999818,0,0.0356049434166337,4,0.07000000000000027,0.4741187639118029,0.01999999999998181,170.72000000000003,201.45309650216197
441,up,170.88,171.12,0.2400000000000091,0.0600000000000022,0,0.04348042113981,2,0.12000000000000455,0.43971904111751253,0.060000000000002274,171.0,192.84525226442247
442,after,171.18,171.48,0.2999999999999829,0.0400000000000204,0,0.0345920254223651,5,0.05999999999999658,0.3945325589230585,0.040000000000020464,171.32999999999998,173.9743723430386
443,bid,171.52,171.76,0.2399999999999806,0.0200000000000102,0,0.0427367570088473,3,0.07999999999999353,0.5582727434034406,0.020000000000010232,171.64,179.73744733379436
444,and,171.78,171.84,0.0600000000000022,0.039999999999992,0,0.0326577069087183,3,0.020000000000000732,0.35793292544612926,0.03999999999999204,171.81,165.5690436756964
445,promised,171.88,172.3,0.4200000000000159,0.0199999999999818,0,0.0288943319647117,8,0.05250000000000199,0.41953260278634513,0.01999999999998181,172.09,174.8066514840915
446,and,172.32,172.4,0.0800000000000125,0.039999999999992,0,0.0305905590792632,3,0.026666666666670835,0.2710134593292512,0.03999999999999204,172.36,163.0999276769128
447,shut,172.44,172.62,0.1800000000000068,0.039999999999992,0,0.0425635905132452,4,0.0450000000000017,0.5357354947545274,0.03999999999999204,172.53,186.9311335802264
448,it,172.66,172.72,0.0600000000000022,0.039999999999992,0,0.0095344249353387,2,0.0300000000000011,0.0935251129277493,0.03999999999999204,172.69,124.06624438860572
449,down,172.76,173.08,0.3200000000000216,0.039999999999992,0,0.0483892336994612,4,0.0800000000000054,0.6015680441984189,0.03999999999999204,172.92000000000002,191.5476362273345
450,but,173.12,173.26,0.1399999999999863,0.4800000000000182,0,0.0456349453495125,3,0.0466666666666621,0.4811835449342661,0.4800000000000182,173.19,160.48329192872447
451,covered,173.74,174.1,0.3599999999999852,0.0200000000000102,0,0.0499999511749505,7,0.05142857142856932,0.4915057006816558,0.020000000000010232,173.92000000000002,265.64303785999465
452,is,174.12,174.22,0.0999999999999943,0.039999999999992,0,0.0422126337514172,2,0.04999999999999715,0.45139474214857317,0.03999999999999204,174.17000000000002,195.8273570252184
453,here,174.26,174.38,0.1200000000000045,0.0200000000000102,0,0.0622105270466476,4,0.030000000000001126,0.6429806071968358,0.020000000000010232,174.32,232.66890514055152
454,to,174.4,174.48,0.079999999999984,0.0600000000000022,0,0.0393792928751904,2,0.039999999999992,0.3964908363898783,0.060000000000002274,174.44,214.58819811918755
455,stay,174.54,174.9,0.3600000000000136,0.3400000000000034,0,0.0279313767698196,4,0.0900000000000034,0.40996543096533516,0.3400000000000034,174.72,132.23371187278696
456,so,175.24,175.36,0.1200000000000045,0.079999999999984,0,0.0327895403088535,2,0.06000000000000225,0.49188114688484785,0.07999999999998408,175.3,161.4033587014841
457,planned,175.44,175.82,0.3799999999999954,0.0800000000000125,0,0.0338250458532165,7,0.054285714285713625,0.5123073248795401,0.0800000000000125,175.63,169.12184157124253
458,accordingly,175.9,176.5,0.5999999999999943,0.8199999999999932,0,0.0271820241361518,11,0.05454545454545403,0.3653309975819742,0.8199999999999932,176.2,133.6453123145725
459,if,177.32,177.44,0.1200000000000045,0.0200000000000102,0,0.0399679932194231,2,0.06000000000000225,0.5946422446371817,0.020000000000010232,177.38,178.47834292894228
460,you,177.46,177.5,0.039999999999992,0.039999999999992,0,0.0627164948824581,3,0.013333333333330666,0.6356126793753447,0.03999999999999204,177.48000000000002,230.77100654195795
461,don't,177.54,177.68,0.1400000000000147,0.039999999999992,0,0.054788528308924,5,0.02800000000000294,0.5747234598508651,0.03999999999999204,177.61,241.36149916801457
462,like,177.72,177.84,0.1200000000000045,0.039999999999992,0,0.0461385183413643,4,0.030000000000001126,0.5186594440862623,0.03999999999999204,177.78,228.33485369354906
463,your,177.88,177.96,0.0800000000000125,0.0199999999999818,0,0.054207566103427,4,0.020000000000003126,0.5447309258128296,0.01999999999998181,177.92000000000002,204.3618703017747
464,dumb,177.98,178.18,0.200000000000017,0.039999999999992,0,0.0485414396878543,4,0.05000000000000425,0.5349747670156709,0.03999999999999204,178.07999999999998,216.63207074677268
465,governor,178.22,178.62,0.4000000000000057,0.0600000000000022,0,0.0519790805115991,8,0.05000000000000071,0.5727860085672256,0.060000000000002274,178.42000000000002,226.30357030167886
466,slapping,178.68,179.06,0.3799999999999954,0.0600000000000022,0,0.0400063177469109,8,0.047499999999999425,0.4953660008742159,0.060000000000002274,178.87,202.35344874723108
467,mandates,179.12,179.58,0.4600000000000079,0.0199999999999818,0,0.0473702840758982,8,0.05750000000000099,0.5646422310868825,0.01999999999998181,179.35000000000002,196.35751478651068
468,and,179.6,179.66,0.0600000000000022,0.0600000000000022,0,0.042253167000307,3,0.020000000000000732,0.43136154056717857,0.060000000000002274,179.63,174.26559186266041
469,lock,179.72,179.96,0.2400000000000091,0.0199999999999818,0,0.0405830619737044,4,0.060000000000002274,0.5231649952324587,0.01999999999998181,179.84,182.08333693638286
470,downs,179.98,180.26,0.2800000000000011,0.0400000000000204,0,0.0366201076377816,5,0.056000000000000216,0.46296566979723114,0.040000000000020464,180.12,191.32133740339435
471,back,180.3,180.54,0.2399999999999806,0.0600000000000022,0,0.0371517922422332,4,0.05999999999999515,0.49976829289073554,0.060000000000002274,180.42000000000002,164.04946835234074
472,on,180.6,180.74,0.1400000000000147,0.039999999999992,0,0.0464555785460575,2,0.07000000000000735,0.5526833267344826,0.03999999999999204,180.67000000000002,149.1338649928674
473,you,180.78,180.88,0.0999999999999943,0.2400000000000091,0,0.0357421528995712,3,0.03333333333333143,0.44410147736316513,0.2400000000000091,180.82999999999998,161.75459303211005
474,move,181.12,181.36,0.2400000000000091,0.0199999999999818,0,0.0469986878825423,4,0.060000000000002274,0.5099578945579416,0.01999999999998181,181.24,275.13444824194397
475,to,181.38,181.46,0.0800000000000125,0.0600000000000022,0,0.0509593384065865,2,0.04000000000000625,0.6230736310099964,0.060000000000002274,181.42000000000002,247.8984036711243
476,texas,181.52,181.92,0.3999999999999772,0.0400000000000204,0,0.0360266929851367,5,0.07999999999999544,0.48452623399899275,0.040000000000020464,181.72,186.63937506700708
477,or,181.96,182.02,0.0600000000000022,0.0600000000000022,0,0.0446563628435315,2,0.0300000000000011,0.5034335534860339,0.060000000000002274,181.99,140.1597428668663
478,florida,182.08,182.42,0.339999999999975,0.0,0,0.0428142651917537,7,0.048571428571425,0.5326833765168576,0.0,182.25,147.0979341000375
479,if,182.42,182.54,0.1200000000000045,0.0200000000000102,0,0.0220736664348899,2,0.06000000000000225,0.21534646718497572,0.020000000000010232,182.48,142.0571813907087
480,you,182.56,182.62,0.0600000000000022,0.0600000000000022,0,0.030002758346177,3,0.020000000000000732,0.36567443886675016,0.060000000000002274,182.59,132.30497347492195
481,can,182.68,182.92,0.2399999999999806,0.5200000000000102,0,0.0376224416904348,3,0.07999999999999353,0.5562114969192039,0.5200000000000102,182.8,169.1078394118721
482,everybody,183.44,183.82,0.3799999999999954,0.0400000000000204,0,0.0406868207680893,9,0.04222222222222171,0.5549211441119637,0.040000000000020464,183.63,179.17201367129064
483,else,183.86,184.12,0.2599999999999909,0.0199999999999818,0,0.039706555041638,4,0.06499999999999773,0.4835170387739883,0.01999999999998181,183.99,192.59849086621435
484,is,184.14,184.34,0.200000000000017,0.5799999999999841,0,0.0301284790039062,2,0.1000000000000085,0.34991042054458427,0.5799999999999841,184.24,185.54033544204412
485,there's,184.92,185.12,0.200000000000017,0.0199999999999818,0,0.0352975339305644,7,0.028571428571431,0.4354132805702767,0.01999999999998181,185.01999999999998,184.69587853517993
486,a,185.14,185.2,0.0600000000000022,0.0800000000000125,0,0.0496643712280919,1,0.0600000000000022,0.47360919355525827,0.0800000000000125,185.17,188.94750166776734
487,permanent,185.28,185.9,0.6200000000000045,0.0600000000000022,0,0.0420235678565571,9,0.06888888888888939,0.45639451031547007,0.060000000000002274,185.59,237.6090002348505
488,pandemic,185.96,186.66,0.6999999999999886,0.039999999999992,0,0.0423102257434781,8,0.08749999999999858,0.5048527382960438,0.03999999999999204,186.31,203.34654796314337
489,in,186.7,186.78,0.0800000000000125,0.039999999999992,0,0.0379161012956614,2,0.04000000000000625,0.3902082453157444,0.03999999999999204,186.74,180.29414999610975
490,the,186.82,186.88,0.0600000000000022,0.039999999999992,0,0.0549247897401148,3,0.020000000000000732,0.5852408493404513,0.03999999999999204,186.85,178.23046043494196
491,blue,186.92,187.16,0.2400000000000091,0.039999999999992,0,0.0560724657769466,4,0.060000000000002274,0.5518443130310705,0.03999999999999204,187.04,193.8207938240986
492,states,187.2,187.64,0.4399999999999977,0.5600000000000023,0,0.0194526362532169,6,0.07333333333333296,0.3098133672226597,0.5600000000000023,187.42,130.9375278624536
493,along,188.2,188.56,0.3600000000000136,0.0200000000000102,0,0.0428760881296601,5,0.07200000000000271,0.6047077310729656,0.020000000000010232,188.38,188.66131965394007
494,with,188.58,188.74,0.1599999999999966,0.039999999999992,0,0.0443040108194156,4,0.03999999999999915,0.5202231719647418,0.03999999999999204,188.66000000000003,149.06244997252008
495,high,188.78,188.98,0.1999999999999886,0.0400000000000204,0,0.0423215455208776,4,0.04999999999999715,0.5719673925471247,0.040000000000020464,188.88,155.00986641291232
496,crime,189.02,189.42,0.3999999999999772,0.0600000000000022,0,0.0370367123696809,5,0.07999999999999544,0.543742287369831,0.060000000000002274,189.22,146.06782725636873
497,taxes,189.48,189.92,0.4399999999999977,0.0200000000000102,0,0.0266916137015885,5,0.08799999999999955,0.3889487669166533,0.020000000000010232,189.7,133.8771636941396
498,and,189.94,190.02,0.0800000000000125,0.039999999999992,0,0.0326256265445631,3,0.026666666666670835,0.3962842597270639,0.03999999999999204,189.98000000000002,142.38056844109448
499,gas,190.06,190.36,0.3000000000000113,0.079999999999984,0,0.039580293108997,3,0.10000000000000377,0.5298513735738748,0.07999999999998408,190.21,243.10655768087815
500,presses,190.44,190.92,0.4799999999999897,0.8200000000000216,0,0.0150855548077249,7,0.0685714285714271,0.2642663823065879,0.8200000000000216,190.68,130.0324848458427
501,this,191.74,191.94,0.1999999999999886,0.1800000000000068,0,0.0535760096681901,4,0.04999999999999715,0.538603132071127,0.18000000000000682,191.84,197.10451273357077
502,by,192.12,192.36,0.2400000000000091,0.079999999999984,0,0.0461734705411027,2,0.12000000000000455,0.5487321034785214,0.07999999999998408,192.24,237.32295989385764
503,and,192.44,192.52,0.0800000000000125,0.0999999999999943,0,0.0614664419438022,3,0.026666666666670835,0.4854749738046959,0.09999999999999432,192.48000000000002,289.6938260306336
504,actually,192.62,193.02,0.4000000000000057,0.079999999999984,0,0.0378745029302411,8,0.05000000000000071,0.527877879880623,0.07999999999998408,192.82,229.94824115684284
